format,path,dist,M,N,K,tile,tflops_median,tflops_min,tflops_max,tflops_mean,ms_median,rel,maxabs,p99,n_runs
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v8,11.070,11.040,11.090,11.070,0.5940,5.469e-03,2.259e+00,6.036e-01,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v8,9.960,9.950,9.980,9.962,0.6600,5.469e-03,2.259e+00,6.036e-01,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x32_w4_v8,10.210,10.180,10.250,10.218,0.6440,5.469e-03,2.259e+00,6.036e-01,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x64x32_w4_v8,12.280,12.270,12.290,12.280,0.5350,5.469e-03,2.259e+00,6.036e-01,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v9_ck2,7.100,7.080,7.100,7.094,0.9270,7.099e-01,1.770e+02,9.159e+01,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v9_ck4,7.400,7.380,7.400,7.394,0.8890,7.100e-01,1.770e+02,9.157e+01,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v9_ck8,7.440,7.430,7.450,7.440,0.8840,7.101e-01,1.770e+02,9.158e+01,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v9_ck4,9.800,9.790,9.810,9.800,0.6710,7.100e-01,1.770e+02,9.157e+01,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v9_ck4,10.910,10.720,10.950,10.882,0.6030,7.100e-01,1.770e+02,9.157e+01,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v10,7.510,7.490,7.540,7.514,0.8760,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_w4_v10,7.020,7.020,7.040,7.026,0.9370,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v10,10.120,10.070,10.130,10.110,0.6500,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v10,11.030,11.020,11.050,11.032,0.5960,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x32_w8_v10,6.940,6.930,6.950,6.942,0.9470,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v11,8.640,8.640,8.670,8.648,0.7610,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v11,11.620,11.600,11.650,11.624,0.5660,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x32_w8_v11,3.270,3.270,3.270,3.270,2.0100,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x32_w8_v11,7.910,7.890,7.920,7.908,0.8310,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x16_w4_v11,7.550,7.540,7.560,7.552,0.8710,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x16_w4_v11,7.420,7.420,7.430,7.424,0.8870,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x16_w8_v11,3.130,3.110,3.150,3.132,2.1040,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x16_w8_v11,7.410,7.400,7.410,7.408,0.8880,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x16_w4f4_v11,6.050,6.040,6.050,6.048,1.0870,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x256x16_w4f4_v11,3.200,3.200,3.200,3.200,2.0560,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x16_w4_v11,11.040,11.000,11.040,11.024,0.5960,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x256x16_w8_v11,9.880,9.880,9.900,9.886,0.6650,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x32_w4_v11,12.960,12.890,13.020,12.968,0.5080,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,192x128x16_w4_v11,5.580,5.580,5.580,5.580,1.1780,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,256x128x16_w4_v11,2.790,2.780,2.790,2.786,2.3610,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x16_w2f4_v11,7.510,7.480,7.520,7.502,0.8750,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w2f4_v11,8.360,8.360,8.400,8.368,0.7870,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,32x128x16_w2f4_v11,7.510,7.490,7.550,7.512,0.8760,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v10s_ks1,7.500,7.490,7.510,7.500,0.8770,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v10s_ks2,11.130,11.120,11.170,11.138,0.5910,2.596e-04,3.950e-02,1.862e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v10s_ks4,11.020,10.980,11.040,11.012,0.5970,2.596e-04,3.953e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_w4_v10s_ks8,13.950,13.910,13.980,13.948,0.4710,2.596e-04,3.949e-02,1.866e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v10s_ks2,15.660,15.500,15.710,15.648,0.4200,2.596e-04,3.950e-02,1.862e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v10s_ks4,18.120,18.010,18.320,18.152,0.3630,2.596e-04,3.953e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_w4_v10s_ks8,20.490,20.440,20.510,20.480,0.3210,2.596e-04,3.949e-02,1.866e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v10s_ks2,16.540,16.510,16.540,16.530,0.3980,2.596e-04,3.950e-02,1.862e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v10s_ks4,14.320,14.230,14.440,14.320,0.4590,2.596e-04,3.953e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x64x32_w4_v10s_ks8,15.540,15.390,15.750,15.564,0.4230,2.596e-04,3.949e-02,1.866e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x32_w8_v10s_ks2,13.180,13.180,13.190,13.184,0.4990,2.596e-04,3.950e-02,1.862e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x256x32_w8_v10s_ks4,15.960,15.880,16.020,15.954,0.4120,2.596e-04,3.953e-02,1.863e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x128x32_cutlass_p1,17.400,16.640,17.560,17.278,0.3780,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,128x128x32_cutlass_p1,16.380,16.220,17.440,16.654,0.4010,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,64x128x32_cutlass_p1,17.620,16.910,17.780,17.512,0.3730,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,64x128x32_cutlass_p1,16.630,16.480,17.740,16.848,0.3960,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",64,7168,7168,128x64x32_cutlass_p1,16.880,16.250,17.720,17.074,0.3900,2.596e-04,3.949e-02,1.861e-02,5
INT8,BITSHIFT,"U(-1,1)",64,7168,7168,128x64x32_cutlass_p1,17.010,16.110,17.870,16.904,0.3870,2.596e-04,3.949e-02,1.861e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,16x64x32_w4,5.070,5.070,5.080,5.074,5.1840,2.595e-04,3.950e-02,1.818e-02,5
INT8,BITSHIFT,"U(-1,1)",256,7168,7168,16x64x32_w4,3.600,3.590,3.610,3.598,7.3160,1.848e-04,2.550e-02,1.292e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,16x128x32_w8,4.610,4.590,4.620,4.608,5.7030,2.595e-04,3.950e-02,1.818e-02,5
INT8,BITSHIFT,"U(-1,1)",256,7168,7168,16x128x32_w8,3.460,3.420,3.630,3.484,7.6010,1.848e-04,2.550e-02,1.292e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,16x128x32_w4f2,4.420,4.390,4.490,4.430,5.9460,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,16x256x32_w4f4,2.660,2.630,2.720,2.672,9.8750,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v1,10.060,9.780,10.120,10.020,2.6160,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v1,7.810,7.790,7.830,7.808,3.3680,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x32_w4_v1,2.990,2.990,3.000,2.992,8.8030,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x32_w8_v1,7.760,7.740,7.770,7.756,3.3900,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v1,6.520,6.470,6.570,6.524,4.0350,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v1,8.800,8.770,8.800,8.792,2.9910,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v2,15.320,15.310,15.330,15.320,1.7170,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v2,16.730,16.620,16.770,16.716,1.5730,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x32_w4_v2,9.030,8.930,9.030,8.996,2.9140,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x32_w8_v2,16.080,16.050,16.130,16.090,1.6360,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v2,15.370,15.360,15.390,15.376,1.7120,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v2,20.360,20.320,20.360,20.348,1.2920,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v3,20.730,20.690,20.740,20.726,1.2690,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v3,21.510,21.240,21.640,21.466,1.2230,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v3,14.000,13.950,14.200,14.022,1.8800,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v3,26.960,26.940,26.960,26.952,0.9760,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x32_w4_v3_b1,14.880,14.500,15.150,14.840,1.7680,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x64x32_w4_v3_b1,14.150,14.110,14.170,14.146,1.8600,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x256x32_w8_v3_b1,13.640,13.640,13.660,13.646,1.9280,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w8_v3_b1alt,15.810,15.800,15.830,15.812,1.6640,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w8_v3_b1alt,13.430,13.380,13.550,13.456,1.9590,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v4,20.070,20.060,20.090,20.074,1.3110,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v4,21.920,21.750,21.920,21.864,1.2000,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v4,14.660,14.470,14.680,14.628,1.7940,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v4,26.490,26.480,26.500,26.488,0.9930,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v5,14.230,14.160,14.280,14.226,1.8490,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v5,21.070,21.010,21.210,21.104,1.2480,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v5,14.050,13.980,14.080,14.038,1.8730,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v5,17.860,17.820,17.930,17.860,1.4730,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x64_w4_v6,15.120,15.070,15.170,15.124,1.7400,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x64_w4_v6,12.030,12.020,12.030,12.028,2.1870,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x64_w4_v6,18.920,18.900,18.950,18.924,1.3900,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x64_w4_v6,9.000,8.630,9.130,8.926,2.9220,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v7,16.440,16.390,16.490,16.434,1.6010,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v7,17.370,17.360,17.380,17.370,1.5140,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x32_w4_v7,12.960,12.940,12.990,12.964,2.0290,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x64x32_w4_v7,13.420,13.410,13.440,13.424,1.9610,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v8,20.360,20.340,20.380,20.358,1.2920,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v8,22.300,21.820,22.350,22.212,1.1800,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v8,14.880,14.830,14.900,14.874,1.7680,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v8,26.920,26.890,26.940,26.920,0.9770,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x32_w4_v8,14.210,13.870,14.870,14.326,1.8510,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x64x32_w4_v8,13.880,13.850,13.930,13.890,1.8950,5.466e-03,2.259e+00,6.049e-01,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v9_ck2,20.500,20.290,20.640,20.494,1.2830,7.077e-01,1.820e+02,9.520e+01,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v9_ck4,21.460,21.250,21.520,21.426,1.2260,7.078e-01,1.820e+02,9.520e+01,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v9_ck8,21.730,21.610,21.820,21.726,1.2110,7.080e-01,1.820e+02,9.519e+01,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v9_ck4,26.340,26.320,26.350,26.336,0.9990,7.078e-01,1.820e+02,9.520e+01,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v9_ck4,14.820,14.790,14.840,14.816,1.7750,7.078e-01,1.820e+02,9.520e+01,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v10,22.500,22.260,22.790,22.510,1.1690,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_w4_v10,20.620,20.610,20.640,20.624,1.2760,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v10,27.970,27.950,28.000,27.972,0.9400,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v10,15.590,15.470,15.610,15.552,1.6870,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x32_w8_v10,21.050,20.990,21.070,21.044,1.2500,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v11,25.110,24.790,25.210,25.068,1.0480,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v11,31.870,31.860,31.880,31.872,0.8250,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x32_w8_v11,9.280,9.130,9.430,9.258,2.8360,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x32_w8_v11,23.500,23.480,23.520,23.498,1.1200,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x16_w4_v11,29.180,29.140,29.180,29.164,0.9020,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x16_w4_v11,25.850,25.770,25.960,25.862,1.0170,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x16_w8_v11,6.990,6.970,7.060,7.006,3.7660,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x16_w8_v11,23.660,23.560,23.710,23.648,1.1120,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x16_w4f4_v11,22.980,22.910,23.050,22.978,1.1450,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x256x16_w4f4_v11,10.560,10.550,10.580,10.566,2.4910,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x16_w4_v11,18.710,18.380,18.820,18.612,1.4060,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x256x16_w8_v11,17.650,17.610,17.670,17.646,1.4900,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x32_w4_v11,19.100,18.930,19.290,19.124,1.3770,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,192x128x16_w4_v11,17.990,17.890,18.010,17.972,1.4630,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,256x128x16_w4_v11,7.480,7.470,7.480,7.478,3.5190,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x16_w2f4_v11,28.500,28.150,28.800,28.498,0.9230,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w2f4_v11,30.040,29.530,30.060,29.932,0.8760,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,32x128x16_w2f4_v11,12.930,12.920,12.970,12.942,2.0340,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v10s_ks1,22.560,22.280,22.640,22.476,1.1660,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v10s_ks2,22.130,22.040,22.160,22.104,1.1880,2.594e-04,3.951e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v10s_ks4,27.860,27.800,28.030,27.894,0.9440,2.594e-04,3.954e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_w4_v10s_ks8,25.890,25.860,25.990,25.902,1.0160,2.594e-04,3.951e-02,1.820e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v10s_ks2,26.820,26.800,26.840,26.820,0.9810,2.594e-04,3.951e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v10s_ks4,25.990,25.910,26.040,25.982,1.0120,2.594e-04,3.954e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_w4_v10s_ks8,23.960,23.850,24.020,23.942,1.0980,2.594e-04,3.951e-02,1.820e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v10s_ks2,17.080,16.730,17.360,17.052,1.5400,2.594e-04,3.951e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v10s_ks4,18.530,18.450,18.640,18.542,1.4190,2.594e-04,3.954e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x64x32_w4_v10s_ks8,18.240,18.170,18.270,18.226,1.4420,2.594e-04,3.951e-02,1.820e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x32_w8_v10s_ks2,20.540,20.450,21.130,20.640,1.2810,2.594e-04,3.951e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x256x32_w8_v10s_ks4,25.970,25.950,25.980,25.964,1.0130,2.594e-04,3.954e-02,1.823e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x128x32_cutlass_p1,60.110,53.860,64.490,59.538,0.4380,2.595e-04,3.950e-02,1.818e-02,5
INT8,BITSHIFT,"U(-1,1)",256,7168,7168,128x128x32_cutlass_p1,62.370,57.500,63.160,61.412,0.4220,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,64x128x32_cutlass_p1,57.590,56.790,60.080,58.170,0.4570,2.595e-04,3.950e-02,1.818e-02,5
INT8,BITSHIFT,"U(-1,1)",256,7168,7168,64x128x32_cutlass_p1,58.320,55.640,59.620,57.916,0.4510,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",256,7168,7168,128x64x32_cutlass_p1,59.210,57.930,61.240,59.474,0.4440,2.595e-04,3.950e-02,1.818e-02,5
INT8,BITSHIFT,"U(-1,1)",256,7168,7168,128x64x32_cutlass_p1,60.110,57.090,60.630,59.390,0.4380,2.595e-04,3.950e-02,1.818e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,16x64x32_w4,5.000,5.000,5.000,5.000,21.0330,2.594e-04,3.979e-02,1.832e-02,5
INT8,BITSHIFT,"U(-1,1)",1024,7168,7168,16x64x32_w4,3.490,3.480,3.510,3.492,30.1600,1.846e-04,2.680e-02,1.347e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,16x128x32_w8,4.730,4.670,4.800,4.726,22.2480,2.594e-04,3.979e-02,1.832e-02,5
INT8,BITSHIFT,"U(-1,1)",1024,7168,7168,16x128x32_w8,3.590,3.580,3.600,3.590,29.2720,1.846e-04,2.680e-02,1.347e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,16x128x32_w4f2,5.130,5.100,5.170,5.136,20.4980,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,16x256x32_w4f4,3.660,3.660,3.670,3.664,28.7210,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v1,12.440,12.290,12.460,12.414,8.4600,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x128x32_w4_v1,9.800,9.800,9.810,9.802,10.7350,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x256x32_w4_v1,4.700,4.670,4.720,4.696,22.4030,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x256x32_w8_v1,10.410,10.400,10.410,10.406,10.1070,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v1,9.840,9.820,9.900,9.856,10.6940,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x128x32_w4_v1,8.720,8.720,8.730,8.724,12.0620,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v2,16.720,16.650,16.940,16.766,6.2920,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x128x32_w4_v2,18.310,18.230,18.390,18.322,5.7470,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x256x32_w4_v2,9.290,9.170,9.300,9.256,11.3280,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x256x32_w8_v2,21.390,21.380,21.410,21.394,4.9190,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v2,15.420,15.410,15.420,15.416,6.8260,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x128x32_w4_v2,21.200,21.200,21.280,21.226,4.9630,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x64x32_w4_v3,20.900,20.900,20.910,20.902,5.0340,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,128x128x32_w4_v3,27.550,27.450,27.650,27.546,3.8200,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x64x32_w4_v3,18.330,18.080,18.470,18.304,5.7410,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,64x128x32_w4_v3,26.830,26.800,26.830,26.822,3.9220,2.594e-04,3.979e-02,1.832e-02,5
INT8,LUT,"U(-1,1)",1024,7168,7168,32x128x32_w4_v3_b1,18.850,18.840,18.940,18.868,5.5810,2.594e-04,3.979e-02,1.832e-02,5
